ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
13655,17,1,17,125,2017-11-08 07:47:17,,0,7,8
25067,11,1,6,70,2017-11-07 09:44:05,,0,9,7
15836,8,1,13,57,2017-11-09 08:33:45,,0,8,9
11476,8,1,8,90,2017-11-08 10:20:06,,0,10,8
9707,8,1,20,57,2017-11-08 02:51:04,,0,2,8
19392,17,1,13,14,2017-11-07 09:50:18,,0,9,7
25223,17,1,19,103,2017-11-08 12:34:38,,0,12,8
12839,2,1,19,77,2017-11-07 05:50:04,,0,5,7
17384,2,1,19,48,2017-11-09 10:54:31,,0,10,9
6566,117,0,37,94,2017-11-08 10:54:26,,0,10,8
22534,24,1,20,67,2017-11-06 16:01:44,,0,16,6
268,2,1,19,77,2017-11-08 23:08:04,,0,23,8
926,14,1,19,64,2017-11-08 10:44:18,,0,10,8
20706,1,1,13,60,2017-11-09 02:52:44,,0,2,9
3983,1,1,17,146,2017-11-08 06:56:16,,0,6,8
674,2,1,27,43,2017-11-07 08:29:34,,0,8,7
8373,2,1,6,51,2017-11-08 20:20:32,,0,20,8
7186,14,1,36,64,2017-11-07 08:41:52,,0,8,7
31739,11,1,18,70,2017-11-07 17:38:32,,0,17,7
11885,58,1,23,138,2017-11-08 07:06:32,,0,7,8
4058,2,1,15,48,2017-11-07 16:57:11,,0,16,7
12810,11,1,26,150,2017-11-09 04:09:26,,0,4,9
7007,1,1,13,146,2017-11-07 14:34:21,,0,14,7
15848,20,1,19,31,2017-11-08 03:54:42,,0,3,8
8733,14,1,25,0,2017-11-08 14:35:16,,0,14,8
14784,2,1,1,156,2017-11-06 22:21:26,,0,22,6
28847,11,1,18,45,2017-11-08 10:45:08,,0,10,8
12001,2,1,13,35,2017-11-07 15:21:03,,0,15,7
21664,8,2,55,63,2017-11-07 03:04:33,,0,3,7
28364,11,1,19,45,2017-11-08 01:28:50,,0,1,8
21417,11,2,19,70,2017-11-08 12:44:09,,0,12,8
18757,18,0,21,53,2017-11-09 05:35:39,,0,5,9
5880,2,1,28,77,2017-11-08 12:08:38,,0,12,8
7145,2,1,22,48,2017-11-06 23:07:57,,0,23,6
5732,10,1,17,144,2017-11-09 00:12:17,,0,0,9
918,1,1,13,124,2017-11-09 04:03:28,,0,4,9
2570,2,1,22,43,2017-11-08 22:31:58,,0,22,8
2133,17,1,16,14,2017-11-06 17:13:18,,0,17,6
986,12,1,3,144,2017-11-07 22:27:03,,0,22,7
18464,1,2,18,48,2017-11-07 09:50:30,,0,9,7
12912,2,1,17,34,2017-11-07 09:25:07,,0,9,7
15238,13,1,16,140,2017-11-08 01:44:02,,0,1,8
17184,2,1,19,77,2017-11-07 07:44:39,,0,7,7
18089,1,1,19,55,2017-11-07 17:38:53,,0,17,7
28278,17,1,11,33,2017-11-08 04:53:20,,0,4,8
9385,13,1,19,149,2017-11-08 16:09:50,,0,16,8
22488,10,1,13,98,2017-11-07 07:20:08,,0,7,7
11199,17,1,19,24,2017-11-08 04:42:24,,0,4,8
12910,13,1,34,95,2017-11-06 23:00:21,,0,23,6
13627,2,1,3,48,2017-11-08 03:39:10,,0,3,8
18332,17,1,16,24,2017-11-08 05:11:27,,0,5,8
13830,2,1,17,113,2017-11-08 04:20:46,,0,4,8
6278,17,1,2,24,2017-11-09 13:53:25,,0,13,9
7598,2,1,17,35,2017-11-07 01:51:05,,0,1,7
133,25,1,19,24,2017-11-08 01:44:12,,0,1,8
16801,21,1,51,21,2017-11-08 18:50:13,,0,18,8
8693,27,1,13,34,2017-11-07 03:43:09,,0,3,7
30924,17,1,17,14,2017-11-08 07:21:42,,0,7,8
7618,1,2,27,25,2017-11-09 15:28:44,,0,15,9
3942,20,1,25,57,2017-11-08 13:29:09,,0,13,8
20818,14,1,19,149,2017-11-07 03:32:51,,0,3,7
16157,1,1,8,48,2017-11-09 08:51:12,,0,8,9
21686,24,1,13,67,2017-11-08 16:21:20,,0,16,8
6995,26,1,19,40,2017-11-08 00:57:57,,0,0,8
3878,1,1,19,55,2017-11-09 12:05:59,,0,12,9
2693,1,1,19,59,2017-11-07 00:56:34,,0,0,7
27757,8,1,19,90,2017-11-06 23:16:02,,0,23,6
25613,11,1,19,64,2017-11-07 06:15:12,,0,6,7
23833,14,1,14,79,2017-11-08 07:51:39,,0,7,8
23244,8,1,6,66,2017-11-09 00:54:54,,0,0,9
24528,10,1,19,55,2017-11-07 23:24:14,,0,23,7
17606,1,1,3,144,2017-11-08 23:03:05,,0,23,8
5741,11,1,19,67,2017-11-08 21:10:25,,0,21,8
7318,2,1,13,51,2017-11-09 06:23:03,,0,6,9
9860,14,1,3,116,2017-11-08 04:58:51,,0,4,8
14087,11,1,13,45,2017-11-08 10:53:32,,0,10,8
9651,14,1,19,64,2017-11-08 23:44:17,,0,23,8
6594,11,1,19,45,2017-11-08 12:56:29,,0,12,8
24428,13,1,16,140,2017-11-07 01:31:52,,0,1,7
21237,17,1,27,24,2017-11-09 11:55:16,,0,11,9
9289,11,1,17,70,2017-11-07 08:08:36,,0,8,7
29368,10,1,13,150,2017-11-07 14:28:08,,0,14,7
20510,13,1,19,105,2017-11-08 23:12:13,,0,23,8
20323,2,1,42,113,2017-11-08 09:24:42,,0,9,8
28349,2,1,17,77,2017-11-09 01:03:24,,0,1,9
14522,2,1,13,77,2017-11-08 17:31:11,,0,17,8
5324,2,1,51,142,2017-11-08 01:25:51,,0,1,8
5721,25,1,51,24,2017-11-07 14:27:05,,0,14,7
13309,11,1,3,52,2017-11-07 23:46:24,,0,23,7
24785,18,0,49,93,2017-11-09 08:19:08,,0,8,9
3345,1,1,12,60,2017-11-08 04:44:00,,0,4,8
9837,1,1,13,55,2017-11-08 13:20:29,,0,13,8
7355,7,1,13,38,2017-11-07 05:36:29,,0,5,7
17488,1,1,13,55,2017-11-09 14:53:40,,0,14,9
29169,8,1,13,90,2017-11-07 09:42:14,,0,9,7
5338,17,1,19,33,2017-11-09 10:13:50,,0,10,9
19601,10,1,19,25,2017-11-07 20:06:18,,0,20,7
10421,13,1,13,126,2017-11-07 11:03:58,,0,11,7
6486,2,1,10,77,2017-11-07 05:36:33,,0,5,7
28507,0,1,22,34,2017-11-07 05:26:01,,0,5,7
18711,17,1,18,14,2017-11-08 12:17:21,,0,12,8
2614,0,1,19,5,2017-11-07 08:03:38,,0,8,7
3795,20,1,17,31,2017-11-08 14:06:54,,0,14,8
28149,14,1,25,106,2017-11-06 23:14:42,,0,23,6
8572,11,1,19,48,2017-11-09 05:41:13,,0,5,9
30183,42,1,17,115,2017-11-08 01:37:24,,0,1,8
16075,10,1,17,43,2017-11-09 04:09:21,,0,4,9
5878,11,1,19,37,2017-11-07 14:08:28,,0,14,7
5866,2,1,32,77,2017-11-09 06:20:28,,0,6,9
14090,13,1,13,156,2017-11-09 13:09:33,,0,13,9
18625,2,1,19,149,2017-11-07 08:51:44,,0,8,7
9012,20,1,19,31,2017-11-07 02:10:25,,0,2,7
3314,26,1,6,25,2017-11-06 16:23:29,,0,16,6
2915,11,1,19,67,2017-11-09 14:37:17,,0,14,9
19432,8,1,13,142,2017-11-08 11:08:53,,0,11,8
8718,2,1,15,77,2017-11-08 14:52:42,,0,14,8
15851,28,1,13,93,2017-11-07 02:29:21,,0,2,7
2730,11,1,9,64,2017-11-06 16:02:52,,0,16,6
15639,11,1,30,70,2017-11-08 10:00:06,,0,10,8
10463,2,1,19,20,2017-11-08 02:10:22,,0,2,8
7642,0,1,19,34,2017-11-07 06:17:26,,0,6,7
15138,58,1,19,138,2017-11-07 14:31:05,,0,14,7
12713,8,1,13,33,2017-11-08 23:19:54,,0,23,8
20121,1,1,17,144,2017-11-07 02:27:01,,0,2,7
21886,2,1,19,77,2017-11-08 07:36:20,,0,7,8
30411,2,1,13,118,2017-11-08 12:58:23,,0,12,8
16811,8,1,19,142,2017-11-09 00:27:37,,0,0,9
8642,14,1,22,64,2017-11-07 13:34:27,,0,13,7
8828,0,1,22,28,2017-11-07 11:57:59,,0,11,7
19212,17,1,17,14,2017-11-09 05:02:11,,0,5,9
27926,2,1,40,77,2017-11-07 12:06:12,,0,12,7
6018,11,1,19,150,2017-11-09 11:36:33,,0,11,9
6435,1,1,13,80,2017-11-08 10:19:56,,0,10,8
6116,18,0,37,94,2017-11-09 07:21:05,,0,7,9
7729,1,1,17,80,2017-11-08 10:35:14,,0,10,8
2560,8,1,19,90,2017-11-06 19:44:26,,0,19,6
8206,13,1,19,143,2017-11-08 23:34:52,,0,23,8
9050,2,1,20,77,2017-11-08 02:57:50,,0,2,8
18270,13,1,13,140,2017-11-07 09:39:45,,0,9,7
30417,2,1,15,43,2017-11-09 05:15:27,,0,5,9
18442,1,1,32,48,2017-11-09 03:42:48,,0,3,9
30115,11,1,19,64,2017-11-07 22:09:58,,0,22,7
20698,2,1,9,77,2017-11-08 09:30:01,,0,9,8
1075,1,1,19,25,2017-11-08 22:36:57,,0,22,8
3070,13,1,19,156,2017-11-09 03:07:13,,0,3,9
22781,1,1,19,146,2017-11-07 20:23:39,,0,20,7
18024,8,1,19,126,2017-11-08 02:00:21,,0,2,8
19107,11,1,18,86,2017-11-07 12:01:08,,0,12,7
11432,14,1,23,76,2017-11-07 12:18:25,,0,12,7
5816,11,1,13,7,2017-11-07 04:28:21,,0,4,7
20618,18,72,29,53,2017-11-09 02:33:43,,0,2,9
918,1,1,30,146,2017-11-08 17:24:38,,0,17,8
22762,17,1,10,14,2017-11-09 10:11:52,,0,10,9
2673,11,1,13,67,2017-11-09 06:30:06,,0,6,9
8441,2,1,19,48,2017-11-09 14:49:53,,0,14,9
21647,2,1,22,105,2017-11-08 17:25:42,,0,17,8
33062,2,1,39,77,2017-11-09 00:55:11,,0,0,9
15772,22,1,19,40,2017-11-08 03:17:03,,0,3,8
18265,19,1,1,67,2017-11-09 09:12:03,,0,9,9
21270,2,1,18,126,2017-11-09 00:45:12,,0,0,9
20102,14,1,27,64,2017-11-08 04:17:08,,0,4,8
19913,1,1,15,146,2017-11-07 23:44:40,,0,23,7
17786,1,1,19,25,2017-11-08 07:22:24,,0,7,8
13943,23,1,40,45,2017-11-07 06:51:59,,0,6,7
2238,9,1,32,80,2017-11-07 08:51:46,,0,8,7
15067,25,1,13,24,2017-11-07 20:11:27,,0,20,7
5647,2,1,13,105,2017-11-08 16:07:32,,0,16,8
23089,24,1,13,67,2017-11-07 11:05:28,,0,11,7
10593,2,1,19,118,2017-11-09 15:25:25,,0,15,9
5669,11,1,19,45,2017-11-08 13:10:22,,0,13,8
850,11,1,10,64,2017-11-09 00:37:17,,0,0,9
348,2,1,17,35,2017-11-07 13:15:25,,0,13,7
10951,2,1,13,77,2017-11-09 00:35:44,,0,0,9
10139,24,1,8,67,2017-11-07 11:16:54,,0,11,7
21007,2,1,3,110,2017-11-08 15:09:06,,0,15,8
30697,2,1,8,126,2017-11-08 06:47:54,,0,6,8
30368,25,1,19,146,2017-11-08 23:50:12,,0,23,8
20488,11,1,13,70,2017-11-09 02:23:58,,0,2,9
6775,8,1,13,90,2017-11-07 15:44:59,,0,15,7
655,0,1,19,33,2017-11-07 05:54:07,,0,5,7
21820,1,1,10,104,2017-11-09 05:30:38,,0,5,9
19249,8,1,30,30,2017-11-09 04:46:31,,0,4,9
20209,14,1,19,37,2017-11-09 01:29:01,,0,1,9
19953,2,1,36,32,2017-11-09 14:50:47,,0,14,9
11067,14,1,19,116,2017-11-08 11:19:08,,0,11,8
15639,8,1,19,90,2017-11-07 23:49:00,,0,23,7
22654,8,1,3,90,2017-11-09 09:18:58,,0,9,9
5423,11,1,19,64,2017-11-07 08:31:29,,0,8,7
11740,2,1,6,51,2017-11-07 01:53:16,,0,1,7
22166,8,1,22,57,2017-11-09 02:50:55,,0,2,9
14838,25,1,9,24,2017-11-07 01:36:13,,0,1,7
21350,14,1,30,64,2017-11-09 05:26:44,,0,5,9
9817,20,1,13,31,2017-11-07 07:20:08,,0,7,7
18384,13,1,40,140,2017-11-08 13:51:50,,0,13,8
13413,17,1,13,14,2017-11-08 06:24:21,,0,6,8
11025,8,1,18,57,2017-11-09 07:05:14,,0,7,9
18358,2,1,16,77,2017-11-08 04:10:21,,0,4,8
16604,2,1,19,122,2017-11-08 05:08:01,,0,5,8
30920,1,1,12,60,2017-11-09 06:13:28,,0,6,9
341,27,1,19,34,2017-11-09 05:59:54,,0,5,9
17467,2,1,34,48,2017-11-08 09:30:13,,0,9,8
5531,8,1,20,90,2017-11-09 10:36:45,,0,10,9
13857,17,1,12,14,2017-11-09 01:10:23,,0,1,9
21763,20,1,13,31,2017-11-08 08:10:36,,0,8,8
20600,9,1,16,104,2017-11-08 03:07:17,,0,3,8
16247,14,1,19,123,2017-11-09 09:47:45,,0,9,9
926,13,1,13,140,2017-11-09 13:57:38,,0,13,9
9385,11,1,8,70,2017-11-09 09:56:40,,0,9,9
20628,1,1,46,48,2017-11-08 06:13:47,,0,6,8
1444,2,1,13,51,2017-11-09 05:01:21,,0,5,9
18612,2,1,13,7,2017-11-07 05:58:19,,0,5,7
27960,1,1,104,55,2017-11-07 16:41:46,,0,16,7
21297,11,1,18,55,2017-11-09 04:23:08,,0,4,9
10596,2,1,6,77,2017-11-07 05:04:58,,0,5,7
2980,2,1,16,77,2017-11-08 01:30:14,,0,1,8
31489,8,1,13,33,2017-11-07 22:33:50,,0,22,7
15237,17,1,22,125,2017-11-07 11:01:24,,0,11,7
21527,2,1,10,77,2017-11-08 07:43:13,,0,7,8
10244,17,1,9,14,2017-11-08 03:51:00,,0,3,8
13357,11,1,1,64,2017-11-07 11:07:00,,0,11,7
196,1,1,19,104,2017-11-07 18:29:53,,0,18,7
19690,7,1,19,67,2017-11-08 10:37:03,,0,10,8
668,1,1,20,25,2017-11-08 04:10:17,,0,4,8
2149,2,1,19,149,2017-11-07 00:53:29,,0,0,7
19545,11,1,17,27,2017-11-09 04:14:45,,0,4,9
16132,11,1,13,70,2017-11-08 11:51:02,,0,11,8
18479,17,1,22,105,2017-11-09 13:00:12,,0,13,9
24075,2,1,19,77,2017-11-09 02:34:37,,0,2,9
13068,0,1,20,3,2017-11-08 02:32:05,,0,2,8
17569,2,1,36,48,2017-11-09 06:43:21,,0,6,9
20863,8,1,20,57,2017-11-09 01:13:04,,0,1,9
2824,5,1,18,138,2017-11-08 01:29:13,,0,1,8
23662,2,1,10,77,2017-11-09 01:26:17,,0,1,9
3554,2,2,46,35,2017-11-07 12:48:13,,0,12,7
5854,10,1,27,154,2017-11-08 06:28:58,,0,6,8
7756,10,1,19,55,2017-11-07 07:50:10,,0,7,7
6597,2,1,36,35,2017-11-08 22:49:25,,0,22,8
9385,1,1,14,124,2017-11-07 11:13:43,,0,11,7
20039,13,1,22,140,2017-11-09 07:35:10,,0,7,9
18747,8,1,13,126,2017-11-07 12:44:43,,0,12,7
15138,8,1,36,54,2017-11-08 01:05:34,,0,1,8
7618,2,1,46,77,2017-11-07 04:31:30,,0,4,7
6960,11,1,19,45,2017-11-09 10:51:49,,0,10,9
15233,2,1,13,77,2017-11-08 02:16:28,,0,2,8
918,19,2,25,67,2017-11-07 11:54:57,,0,11,7
14641,12,1,25,108,2017-11-07 11:32:48,,0,11,7
28336,0,1,13,20,2017-11-08 23:23:02,,0,23,8
34288,2,1,19,7,2017-11-09 03:15:23,,0,3,9
25043,13,1,19,18,2017-11-09 09:22:54,,0,9,9
15942,14,1,19,64,2017-11-08 07:03:17,,0,7,8
33371,28,1,15,50,2017-11-09 15:22:29,,0,15,9
18395,8,1,10,90,2017-11-07 06:28:24,,0,6,7
7973,2,1,9,77,2017-11-08 04:50:27,,0,4,8
17473,8,1,19,63,2017-11-07 14:18:37,,0,14,7
18482,1,1,34,100,2017-11-08 04:55:12,,0,4,8
18558,14,1,19,70,2017-11-09 02:05:21,,0,2,9
15001,11,1,31,91,2017-11-09 11:18:41,,0,11,9
7347,2,1,28,20,2017-11-06 22:07:38,,0,22,6
18216,21,1,45,21,2017-11-09 15:14:20,,0,15,9
14395,2,1,19,77,2017-11-07 11:11:50,,0,11,7
30917,2,1,19,77,2017-11-08 05:18:48,,0,5,8
4433,1,2,18,48,2017-11-06 21:44:24,,0,21,6
10758,35,1,10,16,2017-11-08 08:37:46,,0,8,8
16269,11,1,13,85,2017-11-09 11:46:38,,0,11,9
29287,11,1,19,86,2017-11-09 03:28:09,,0,3,9
29025,2,1,13,113,2017-11-07 13:48:38,,0,13,7
6520,11,1,19,91,2017-11-08 15:38:12,,0,15,8
1335,17,1,17,24,2017-11-09 14:25:50,,0,14,9
12051,1,1,18,25,2017-11-07 06:38:03,,0,6,7
22341,2,1,17,7,2017-11-06 23:57:10,,0,23,6
11869,2,1,19,77,2017-11-07 02:24:18,,0,2,7
29792,13,1,19,140,2017-11-08 10:06:40,,0,10,8
27231,17,1,18,14,2017-11-07 12:53:36,,0,12,7
28759,14,1,17,79,2017-11-09 08:36:34,,0,8,9
10987,13,1,16,105,2017-11-09 03:39:20,,0,3,9
23914,1,1,19,59,2017-11-07 06:28:49,,0,6,7
24397,11,1,8,45,2017-11-07 05:10:02,,0,5,7
34677,22,1,6,40,2017-11-09 00:24:15,,0,0,9
10783,2,1,8,77,2017-11-08 15:05:34,,0,15,8
9253,12,1,13,146,2017-11-08 04:08:18,,0,4,8
17338,14,1,13,64,2017-11-07 03:07:19,,0,3,7
27347,11,1,6,70,2017-11-07 10:34:29,,0,10,7
1659,11,1,28,70,2017-11-08 01:11:41,,0,1,8
22302,8,1,13,90,2017-11-08 05:39:05,,0,5,8
19240,2,1,19,77,2017-11-09 01:20:31,,0,1,9
12839,8,1,31,58,2017-11-08 16:16:22,,0,16,8
4301,5,1,10,28,2017-11-09 04:54:26,,0,4,9
21637,11,1,9,37,2017-11-06 17:08:24,,0,17,6
26725,1,1,10,146,2017-11-07 11:20:13,,0,11,7
22519,1,1,15,146,2017-11-07 05:33:40,,0,5,7
29988,2,1,20,51,2017-11-08 12:55:15,,0,12,8
5350,1,1,13,52,2017-11-08 01:11:46,,0,1,8
29891,9,1,19,104,2017-11-08 05:21:39,,0,5,8
21099,1,1,16,146,2017-11-08 16:05:43,,0,16,8
26498,2,1,17,77,2017-11-08 08:03:37,,0,8,8
23659,8,1,13,156,2017-11-09 06:58:52,,0,6,9
12804,20,1,10,31,2017-11-07 16:11:52,,0,16,7
11653,17,1,17,14,2017-11-08 09:48:33,,0,9,8
32971,1,1,20,146,2017-11-09 09:34:42,,0,9,9
27089,17,1,13,14,2017-11-06 18:16:51,,0,18,6
25925,2,1,19,133,2017-11-07 01:51:58,,0,1,7
16843,2,1,19,51,2017-11-08 07:37:20,,0,7,8
25648,9,1,10,18,2017-11-07 05:46:11,,0,5,7
14301,1,1,48,146,2017-11-07 16:04:22,,0,16,7
4305,5,1,22,28,2017-11-07 23:02:05,,0,23,7
1467,2,1,13,77,2017-11-08 02:44:18,,0,2,8
29117,8,1,34,63,2017-11-09 08:53:28,,0,8,9
2575,14,1,19,64,2017-11-08 18:18:33,,0,18,8
8019,2,1,19,122,2017-11-06 23:04:46,,0,23,6
9933,25,1,36,71,2017-11-09 05:33:14,,0,5,9
8236,17,1,22,125,2017-11-09 02:41:53,,0,2,9
7508,8,1,13,54,2017-11-08 06:53:05,,0,6,8
20771,11,1,13,64,2017-11-07 22:34:51,,0,22,7
896,17,1,13,14,2017-11-09 09:33:32,,0,9,9
15681,1,1,13,146,2017-11-08 09:00:24,,0,9,8
17818,6,1,8,12,2017-11-09 04:13:48,,0,4,9
2330,14,1,34,64,2017-11-07 04:25:54,,0,4,7
28023,2,1,3,101,2017-11-07 00:51:51,,0,0,7
2985,2,1,8,113,2017-11-07 11:23:03,,0,11,7
26398,2,1,19,77,2017-11-07 04:59:35,,0,4,7
17494,17,1,8,14,2017-11-08 02:15:34,,0,2,8
5975,14,1,17,76,2017-11-08 10:33:36,,0,10,8
14379,27,1,16,34,2017-11-07 09:29:26,,0,9,7
17488,14,1,19,105,2017-11-09 10:48:42,,0,10,9
8653,8,2,13,58,2017-11-09 04:53:39,,0,4,9
12886,11,1,13,27,2017-11-08 00:28:50,,0,0,8
11693,2,1,51,40,2017-11-07 18:21:24,,0,18,7
16383,2,1,18,32,2017-11-07 21:39:52,,0,21,7
13079,1,1,18,124,2017-11-08 00:58:03,,0,0,8
2534,17,1,17,33,2017-11-09 14:25:35,,0,14,9
15363,3,1,17,12,2017-11-09 15:03:43,,0,15,9
22300,14,1,20,105,2017-11-08 13:58:41,,0,13,8
20854,1,2,25,48,2017-11-08 23:20:35,,0,23,8
24133,14,1,36,105,2017-11-08 03:10:12,,0,3,8
27919,2,1,19,77,2017-11-08 22:29:15,,0,22,8
25187,25,1,8,71,2017-11-09 12:25:03,,0,12,9
32296,31,1,8,103,2017-11-08 11:18:21,,0,11,8
20706,22,1,46,40,2017-11-09 09:52:33,,0,9,9
23416,11,1,19,37,2017-11-07 11:30:04,,0,11,7
3605,8,1,19,58,2017-11-07 14:00:56,,0,14,7
20284,2,1,25,105,2017-11-07 03:14:17,,0,3,7
1005,14,1,19,116,2017-11-09 12:44:15,,0,12,9
9819,17,93,126,14,2017-11-07 09:42:57,,0,9,7
25939,11,1,22,86,2017-11-07 01:40:31,,0,1,7
5631,2,1,25,20,2017-11-09 05:16:24,,0,5,9
17112,13,1,23,125,2017-11-07 04:38:52,,0,4,7
20669,2,1,19,77,2017-11-07 06:19:40,,0,6,7
3770,13,1,19,125,2017-11-08 07:14:59,,0,7,8
28207,13,1,19,95,2017-11-08 13:07:50,,0,13,8
21856,2,1,19,35,2017-11-09 01:28:01,,0,1,9
17030,1,1,22,146,2017-11-07 04:21:41,,0,4,7
2754,58,1,13,138,2017-11-07 06:32:07,,0,6,7
12839,6,1,36,12,2017-11-09 04:53:38,,0,4,9
1448,2,1,6,43,2017-11-07 04:32:51,2017-11-07 04:33:40,1,4,7
4307,11,1,8,70,2017-11-07 13:16:44,,0,13,7
18907,8,1,1,33,2017-11-08 13:40:01,,0,13,8
23895,13,1,17,126,2017-11-09 10:07:59,,0,10,9
1599,2,1,18,77,2017-11-08 02:11:33,,0,2,8
14769,1,1,19,55,2017-11-07 18:04:08,,0,18,7
15377,2,1,27,77,2017-11-09 05:10:58,,0,5,9
17587,8,2,2,33,2017-11-08 23:00:23,,0,23,8
10945,2,1,13,32,2017-11-07 03:18:15,,0,3,7
30734,0,1,10,28,2017-11-08 15:45:40,,0,15,8
23588,2,1,19,32,2017-11-07 06:51:07,,0,6,7
15075,2,1,19,77,2017-11-08 03:44:11,,0,3,8
15202,14,1,17,40,2017-11-06 16:37:34,,0,16,6
21660,1,1,13,146,2017-11-06 16:45:59,,0,16,6
23695,14,1,13,64,2017-11-07 00:08:14,,0,0,7
8439,2,1,1,77,2017-11-09 04:31:39,,0,4,9
16109,1,1,25,146,2017-11-08 15:26:56,,0,15,8
13235,14,1,31,79,2017-11-08 23:47:50,,0,23,8
7973,13,1,17,105,2017-11-08 14:06:58,,0,14,8
9502,1,1,13,55,2017-11-08 09:05:31,,0,9,8
10319,11,2,13,37,2017-11-09 14:00:19,,0,14,9
21961,23,1,19,45,2017-11-09 08:31:38,,0,8,9
17891,2,1,17,32,2017-11-08 05:22:34,,0,5,8
8017,1,1,15,146,2017-11-07 14:43:01,,0,14,7
4086,5,1,19,138,2017-11-07 03:48:48,,0,3,7
33661,2,1,19,149,2017-11-09 03:17:57,,0,3,9
18002,2,1,18,156,2017-11-08 10:17:05,,0,10,8
33917,2,1,19,20,2017-11-09 00:48:25,,0,0,9
15074,1,1,13,104,2017-11-09 06:30:24,,0,6,9
918,8,1,13,142,2017-11-08 09:32:52,,0,9,8
6636,11,1,41,37,2017-11-08 07:06:37,,0,7,8
33839,17,1,13,14,2017-11-09 04:22:42,,0,4,9
3196,8,1,13,90,2017-11-08 12:47:32,,0,12,8
27530,5,1,9,138,2017-11-09 15:57:53,,0,15,9
28827,8,1,19,63,2017-11-07 09:59:14,,0,9,7
8235,2,1,6,122,2017-11-07 00:43:22,,0,0,7
19276,2,1,19,77,2017-11-09 05:05:39,,0,5,9
6796,17,1,19,33,2017-11-07 07:27:44,,0,7,7
19970,2,1,19,122,2017-11-07 00:36:25,,0,0,7
12475,11,1,19,64,2017-11-08 13:36:20,,0,13,8
8415,11,1,13,64,2017-11-07 19:13:45,,0,19,7
28847,1,1,25,124,2017-11-06 23:01:01,,0,23,6
7201,14,1,19,64,2017-11-07 12:04:26,,0,12,7
8757,11,1,8,70,2017-11-07 14:52:03,,0,14,7
7572,1,1,20,124,2017-11-09 15:02:16,,0,15,9
16729,8,1,19,90,2017-11-07 23:35:51,,0,23,7
13778,1,1,18,146,2017-11-08 03:49:40,,0,3,8
34107,0,1,9,5,2017-11-09 13:27:28,,0,13,9
7880,24,1,19,67,2017-11-07 16:38:05,,0,16,7
25295,11,1,19,64,2017-11-09 02:35:03,,0,2,9
8121,11,1,32,86,2017-11-09 03:53:45,,0,3,9
18313,11,1,13,37,2017-11-09 14:41:04,,0,14,9
14309,14,1,30,64,2017-11-08 03:18:02,,0,3,8
7357,23,1,25,45,2017-11-07 02:25:27,,0,2,7
7241,20,1,28,31,2017-11-07 01:36:48,,0,1,7
5051,2,1,17,48,2017-11-07 13:41:03,,0,13,7
14223,17,1,25,33,2017-11-09 06:39:55,,0,6,9
31413,1,1,13,100,2017-11-09 12:32:46,,0,12,9
16553,17,1,13,14,2017-11-09 14:06:24,,0,14,9
18464,17,1,25,14,2017-11-07 05:33:33,,0,5,7
34626,8,1,9,142,2017-11-09 10:55:33,,0,10,9
12018,12,1,13,146,2017-11-07 02:39:04,,0,2,7
18684,1,1,19,55,2017-11-08 11:30:28,,0,11,8
17608,2,1,46,35,2017-11-08 14:40:50,,0,14,8
14576,2,1,6,77,2017-11-09 02:22:08,,0,2,9
18810,2,1,19,48,2017-11-09 02:39:56,,0,2,9
20029,13,1,13,33,2017-11-08 23:38:17,,0,23,8
666,17,1,36,24,2017-11-09 15:58:02,,0,15,9
896,13,1,15,105,2017-11-09 14:50:23,,0,14,9
12839,2,2,48,40,2017-11-08 11:45:42,,0,11,8
13478,13,1,19,109,2017-11-08 17:38:48,,0,17,8
27869,17,93,126,14,2017-11-07 14:20:41,,0,14,7
29665,1,1,13,55,2017-11-08 10:01:20,,0,10,8
4608,2,1,10,77,2017-11-08 16:15:35,,0,16,8
8744,1,1,19,144,2017-11-06 19:40:10,,0,19,6
14885,24,1,18,67,2017-11-09 02:09:30,,0,2,9
25637,1,2,13,146,2017-11-09 13:29:23,,0,13,9
6816,13,1,25,105,2017-11-08 14:57:28,,0,14,8
10660,11,1,10,67,2017-11-07 02:06:43,,0,2,7
26076,0,1,22,22,2017-11-07 08:17:48,,0,8,7
8549,11,1,6,159,2017-11-08 00:11:21,,0,0,8
6842,13,1,19,109,2017-11-09 10:26:56,,0,10,9
17278,2,1,6,51,2017-11-07 05:59:32,,0,5,7
11903,13,1,16,149,2017-11-07 01:30:20,,0,1,7
28027,17,1,13,14,2017-11-07 07:26:06,,0,7,7
4154,2,1,20,126,2017-11-08 23:07:43,,0,23,8
14560,25,1,19,24,2017-11-07 17:06:11,,0,17,7
9451,21,1,22,21,2017-11-09 15:26:39,,0,15,9
5469,0,1,13,104,2017-11-09 14:52:54,,0,14,9
7295,17,1,13,80,2017-11-07 03:51:55,,0,3,7
926,8,1,19,83,2017-11-09 14:54:56,,0,14,9
5476,2,1,3,77,2017-11-08 04:50:21,,0,4,8
21355,1,1,19,146,2017-11-07 05:42:23,,0,5,7
7637,13,1,35,109,2017-11-07 11:39:25,,0,11,7
25039,7,1,19,38,2017-11-07 22:25:27,,0,22,7
18602,17,1,8,125,2017-11-09 14:54:48,,0,14,9
27933,17,1,17,14,2017-11-09 05:08:35,,0,5,9
