ip,app,device,os,channel,click_time,attributed_time,is_attributed,hour,day
15090,58,1,8,138,2017-11-07 14:47:14,,0,14,7
18937,1,1,13,25,2017-11-07 10:36:04,,0,10,7
7193,24,2,9,67,2017-11-09 10:08:27,,0,10,9
12474,1,1,22,52,2017-11-08 11:47:51,,0,11,8
17230,17,1,12,14,2017-11-07 16:08:40,,0,16,7
18696,2,1,19,77,2017-11-07 12:23:26,,0,12,7
33803,11,1,19,70,2017-11-09 07:28:35,,0,7,9
6930,13,1,19,140,2017-11-07 05:38:46,,0,5,7
3166,1,1,19,25,2017-11-09 07:58:50,,0,7,9
12488,17,1,13,24,2017-11-08 17:46:57,,0,17,8
3166,11,1,1,37,2017-11-07 03:28:58,,0,3,7
25038,18,0,29,53,2017-11-07 04:14:32,,0,4,7
3968,8,1,18,90,2017-11-09 04:56:13,,0,4,9
19703,14,1,30,70,2017-11-08 20:42:06,,0,20,8
33784,8,2,39,66,2017-11-09 13:28:31,,0,13,9
18487,2,2,13,11,2017-11-09 12:14:38,,0,12,9
8357,14,1,13,64,2017-11-07 15:43:59,,0,15,7
5677,8,1,6,126,2017-11-07 01:17:33,,0,1,7
11966,11,1,14,70,2017-11-09 03:03:01,,0,3,9
2401,20,2,19,31,2017-11-09 13:20:03,,0,13,9
918,5,2,19,138,2017-11-08 14:31:43,,0,14,8
12839,2,1,19,77,2017-11-08 16:29:46,,0,16,8
29948,11,1,32,86,2017-11-08 03:56:20,,0,3,8
19004,8,1,19,127,2017-11-08 04:15:03,,0,4,8
12098,14,1,6,79,2017-11-08 10:32:18,,0,10,8
6927,2,1,10,20,2017-11-09 14:12:55,,0,14,9
20657,26,1,22,40,2017-11-07 06:38:12,,0,6,7
15639,1,1,8,25,2017-11-07 02:56:08,,0,2,7
3626,17,1,19,14,2017-11-07 11:06:37,,0,11,7
31362,21,1,6,21,2017-11-08 00:45:30,,0,0,8
1179,11,1,19,34,2017-11-08 01:02:37,,0,1,8
19906,0,1,8,40,2017-11-07 13:14:45,,0,13,7
15942,1,1,13,48,2017-11-08 23:38:15,,0,23,8
15661,2,1,1,77,2017-11-07 10:06:39,,0,10,7
16138,17,1,19,24,2017-11-09 00:09:03,,0,0,9
18438,1,1,13,146,2017-11-08 05:22:03,,0,5,8
8286,11,1,19,70,2017-11-09 05:03:24,,0,5,9
20560,2,1,10,77,2017-11-07 12:02:12,,0,12,7
28678,0,1,19,33,2017-11-07 23:53:42,,0,23,7
4700,1,1,25,62,2017-11-09 05:54:44,,0,5,9
31306,10,1,28,154,2017-11-08 12:39:42,,0,12,8
20021,136,96,127,94,2017-11-08 15:05:07,,0,15,8
21264,2,1,13,122,2017-11-09 07:01:19,,0,7,9
2708,11,1,19,48,2017-11-08 10:54:14,,0,10,8
26965,8,1,19,54,2017-11-07 03:27:13,,0,3,7
8891,11,1,28,38,2017-11-09 15:48:02,,0,15,9
34228,11,2,6,45,2017-11-09 12:53:11,,0,12,9
21005,1,1,19,146,2017-11-07 09:59:06,,0,9,7
23302,17,1,18,33,2017-11-07 13:53:20,,0,13,7
5446,2,1,19,77,2017-11-09 00:22:33,,0,0,9
4532,14,1,19,116,2017-11-07 00:56:17,,0,0,7
5352,1,1,13,52,2017-11-08 07:22:20,,0,7,8
13544,14,1,25,64,2017-11-07 02:38:40,,0,2,7
19814,7,1,19,38,2017-11-09 04:19:43,,0,4,9
3790,10,1,22,43,2017-11-07 15:38:37,,0,15,7
666,26,1,3,25,2017-11-08 10:44:32,,0,10,8
21691,17,1,18,33,2017-11-09 01:57:51,,0,1,9
3061,13,1,13,140,2017-11-07 02:38:40,,0,2,7
9385,12,1,20,146,2017-11-09 11:23:12,,0,11,9
7205,17,1,13,14,2017-11-09 03:45:39,,0,3,9
24588,2,1,13,77,2017-11-07 03:38:48,,0,3,7
29706,2,1,19,77,2017-11-07 08:31:52,,0,8,7
34786,2,1,17,20,2017-11-09 13:40:10,,0,13,9
1743,2,1,30,77,2017-11-08 14:35:27,,0,14,8
12057,10,1,13,154,2017-11-07 10:00:37,,0,10,7
28100,2,1,25,126,2017-11-09 04:34:57,,0,4,9
12716,2,1,13,77,2017-11-08 09:22:06,,0,9,8
11040,13,1,19,105,2017-11-08 04:36:31,,0,4,8
20224,1,2,20,48,2017-11-09 02:33:56,,0,2,9
15870,14,1,18,64,2017-11-07 05:02:07,,0,5,7
7862,1,1,6,25,2017-11-09 02:51:33,,0,2,9
12833,8,1,19,126,2017-11-08 17:07:05,,0,17,8
17609,2,1,18,77,2017-11-08 07:41:22,,0,7,8
29281,10,1,13,81,2017-11-08 15:40:52,,0,15,8
4743,58,1,25,138,2017-11-08 12:10:19,,0,12,8
12909,14,1,22,123,2017-11-07 14:54:22,,0,14,7
10824,11,1,19,45,2017-11-06 17:37:57,,0,17,6
2579,14,1,31,70,2017-11-09 14:40:24,,0,14,9
21401,2,1,17,7,2017-11-09 06:16:27,,0,6,9
9133,2,1,13,77,2017-11-09 01:08:34,,0,1,9
7884,22,1,13,40,2017-11-09 04:14:31,,0,4,9
1401,11,1,46,13,2017-11-08 09:11:26,,0,9,8
21961,14,1,19,70,2017-11-07 00:38:32,,0,0,7
21628,10,1,22,55,2017-11-09 12:52:35,,0,12,9
21854,1,2,9,48,2017-11-07 13:52:56,,0,13,7
26728,1,2,15,48,2017-11-08 14:55:15,,0,14,8
12583,14,1,20,37,2017-11-08 00:46:15,,0,0,8
12471,0,1,13,40,2017-11-08 06:35:34,,0,6,8
19670,82,1,19,101,2017-11-09 13:58:45,,0,13,9
23736,14,1,19,37,2017-11-07 01:05:17,,0,1,7
7019,2,1,40,77,2017-11-08 07:48:51,,0,7,8
20794,8,1,13,66,2017-11-09 00:14:35,,0,0,9
1084,7,1,17,38,2017-11-09 14:46:40,,0,14,9
9961,0,1,19,10,2017-11-09 07:37:29,,0,7,9
4299,19,1,51,147,2017-11-06 18:38:43,,0,18,6
18212,1,1,19,60,2017-11-09 01:22:11,,0,1,9
16659,2,2,16,77,2017-11-08 01:37:43,,0,1,8
11960,2,1,18,105,2017-11-08 02:29:20,,0,2,8
17807,27,1,28,34,2017-11-08 04:45:08,,0,4,8
4639,14,1,13,32,2017-11-08 14:44:16,,0,14,8
6710,12,1,84,146,2017-11-09 11:45:55,,0,11,9
14292,21,1,17,21,2017-11-07 09:52:33,,0,9,7
12439,13,1,13,149,2017-11-09 03:56:24,,0,3,9
13177,8,1,13,126,2017-11-07 11:41:09,,0,11,7
12023,8,1,28,127,2017-11-08 12:58:44,,0,12,8
15936,2,2,17,77,2017-11-08 08:52:38,,0,8,8
22938,14,1,15,106,2017-11-07 09:45:55,,0,9,7
12944,2,1,36,105,2017-11-07 04:46:49,,0,4,7
14087,17,1,19,14,2017-11-09 09:54:14,,0,9,9
19938,2,1,19,133,2017-11-08 00:54:22,,0,0,8
28732,11,2,14,45,2017-11-07 12:23:28,,0,12,7
11722,17,1,17,14,2017-11-08 04:29:26,,0,4,8
21862,2,1,19,77,2017-11-09 05:10:37,,0,5,9
32470,8,1,13,66,2017-11-08 09:22:21,,0,9,8
29028,2,1,25,133,2017-11-07 10:04:50,,0,10,7
14173,1,1,19,146,2017-11-08 07:48:51,,0,7,8
21114,1,1,19,60,2017-11-07 13:45:51,,0,13,7
236,24,1,34,67,2017-11-07 07:26:17,,0,7,7
12839,2,1,18,156,2017-11-08 13:54:39,,0,13,8
18835,0,2,48,33,2017-11-07 09:38:07,,0,9,7
34005,2,1,13,126,2017-11-09 05:02:28,,0,5,9
185,17,1,14,125,2017-11-07 16:32:10,,0,16,7
28727,2,1,20,105,2017-11-07 15:14:19,,0,15,7
275,2,1,6,20,2017-11-06 16:14:09,,0,16,6
12839,2,1,13,32,2017-11-08 15:38:06,,0,15,8
1216,4,1,22,104,2017-11-09 07:37:37,,0,7,9
17295,13,1,27,109,2017-11-08 13:14:04,,0,13,8
13934,2,1,19,77,2017-11-07 02:44:20,,0,2,7
14868,0,1,4,40,2017-11-08 04:59:42,,0,4,8
13157,4,1,19,104,2017-11-08 04:44:54,,0,4,8
11826,13,1,13,125,2017-11-08 03:05:13,,0,3,8
8222,1,1,36,146,2017-11-08 12:35:02,,0,12,8
7266,14,1,13,64,2017-11-08 01:36:50,,0,1,8
21731,8,1,34,33,2017-11-06 23:59:47,,0,23,6
30585,2,1,46,48,2017-11-08 12:31:45,,0,12,8
18709,11,1,19,70,2017-11-09 10:20:43,,0,10,9
17988,6,1,13,12,2017-11-07 11:41:23,,0,11,7
19155,11,1,10,37,2017-11-08 12:36:49,,0,12,8
1267,5,1,19,138,2017-11-08 02:14:52,,0,2,8
10910,2,1,19,77,2017-11-09 01:11:42,,0,1,9
1142,10,1,15,154,2017-11-09 13:55:36,,0,13,9
6329,20,1,20,57,2017-11-08 12:14:13,,0,12,8
24026,2,1,13,48,2017-11-07 11:52:56,,0,11,7
2739,1,1,13,124,2017-11-06 22:52:12,,0,22,6
1174,25,1,22,24,2017-11-09 07:18:03,,0,7,9
18404,1,1,8,124,2017-11-06 19:14:50,,0,19,6
1098,22,1,10,40,2017-11-07 00:45:19,,0,0,7
19405,1,1,13,146,2017-11-09 07:51:21,,0,7,9
16109,2,1,26,40,2017-11-07 23:43:59,,0,23,7
21206,14,1,8,0,2017-11-08 08:34:21,,0,8,8
6528,5,1,13,138,2017-11-07 10:41:24,,0,10,7
11922,11,1,22,55,2017-11-07 04:47:42,,0,4,7
18404,14,1,19,32,2017-11-09 01:25:12,,0,1,9
18382,12,1,13,146,2017-11-09 06:23:55,,0,6,9
20017,11,1,15,67,2017-11-07 04:37:02,,0,4,7
10302,8,1,13,126,2017-11-09 12:47:05,,0,12,9
23551,13,1,13,105,2017-11-07 05:46:22,,0,5,7
12864,8,2,32,33,2017-11-08 16:00:21,,0,16,8
32158,1,1,36,133,2017-11-08 13:45:28,,0,13,8
27145,2,1,19,48,2017-11-09 03:44:13,,0,3,9
15819,1,1,8,146,2017-11-07 05:44:37,,0,5,7
4657,25,1,8,146,2017-11-09 13:17:02,,0,13,9
1759,1,1,19,25,2017-11-09 07:13:22,,0,7,9
21080,17,1,20,14,2017-11-09 14:05:44,,0,14,9
4615,73,1,18,8,2017-11-09 02:31:26,,0,2,9
22537,2,1,13,48,2017-11-07 23:30:15,,0,23,7
10061,13,1,19,109,2017-11-07 15:16:27,,0,15,7
9915,0,1,50,33,2017-11-07 10:14:14,,0,10,7
808,2,1,6,77,2017-11-08 08:33:48,,0,8,8
10144,8,1,13,57,2017-11-08 04:24:20,,0,4,8
8722,1,1,3,55,2017-11-09 12:35:26,,0,12,9
19621,2,1,8,156,2017-11-07 01:48:34,,0,1,7
2445,14,1,13,105,2017-11-07 13:31:19,,0,13,7
9417,21,1,15,158,2017-11-07 00:18:22,,0,0,7
32385,2,1,9,77,2017-11-08 03:09:22,,0,3,8
13258,14,1,19,106,2017-11-08 23:38:52,,0,23,8
26430,26,1,13,40,2017-11-09 14:26:04,,0,14,9
32670,13,1,19,109,2017-11-08 03:01:24,,0,3,8
20454,16,1,6,77,2017-11-09 02:52:32,,0,2,9
4557,1,1,51,100,2017-11-07 01:41:42,,0,1,7
3974,14,1,13,70,2017-11-07 23:21:11,,0,23,7
27164,27,1,51,34,2017-11-07 10:21:03,,0,10,7
1704,8,1,18,57,2017-11-07 16:18:00,,0,16,7
18907,1,1,6,25,2017-11-09 14:05:21,,0,14,9
10535,2,1,13,126,2017-11-09 09:40:04,,0,9,9
13126,11,1,13,70,2017-11-09 15:00:53,,0,15,9
2207,17,1,13,14,2017-11-09 10:39:14,,0,10,9
4935,20,1,17,31,2017-11-08 18:23:05,,0,18,8
459,2,1,93,156,2017-11-07 12:01:35,,0,12,7
203,17,1,19,33,2017-11-09 07:09:48,,0,7,9
14852,10,1,9,35,2017-11-09 08:21:13,,0,8,9
15757,11,1,32,85,2017-11-08 03:07:13,,0,3,8
4639,19,2,9,67,2017-11-07 16:24:45,,0,16,7
28732,1,1,46,60,2017-11-09 12:09:26,,0,12,9
33163,35,1,19,102,2017-11-09 10:14:23,,0,10,9
8833,14,1,13,36,2017-11-09 01:27:12,,0,1,9
938,8,1,27,54,2017-11-08 06:53:51,,0,6,8
11961,2,1,19,113,2017-11-08 14:51:33,,0,14,8
5135,11,1,14,48,2017-11-07 00:08:40,,0,0,7
18697,8,2,13,107,2017-11-07 04:33:08,,0,4,7
16745,2,1,13,77,2017-11-08 03:07:39,,0,3,8
14204,23,1,19,45,2017-11-07 17:01:35,,0,17,7
21583,11,1,9,64,2017-11-07 08:21:27,,0,8,7
5192,11,1,23,45,2017-11-08 00:09:01,,0,0,8
34192,14,1,13,40,2017-11-08 22:36:50,,0,22,8
19235,2,1,6,77,2017-11-08 05:20:28,,0,5,8
26218,58,1,13,138,2017-11-07 04:37:41,,0,4,7
889,8,1,13,33,2017-11-07 00:10:45,,0,0,7
29902,23,1,19,45,2017-11-07 10:11:28,,0,10,7
21686,11,1,17,91,2017-11-08 22:14:58,,0,22,8
3226,14,1,13,76,2017-11-09 10:04:53,,0,10,9
12839,11,1,17,45,2017-11-07 10:45:07,,0,10,7
6873,1,1,20,25,2017-11-09 01:22:20,,0,1,9
7620,26,1,13,40,2017-11-07 07:55:12,,0,7,7
6546,1,1,19,60,2017-11-09 00:59:35,,0,0,9
17948,25,1,11,24,2017-11-09 06:21:32,,0,6,9
8166,12,1,47,146,2017-11-08 01:44:00,,0,1,8
12599,8,1,19,30,2017-11-09 06:10:38,,0,6,9
16170,2,1,19,77,2017-11-07 07:46:40,,0,7,7
12589,2,1,22,77,2017-11-09 05:40:03,,0,5,9
16677,58,1,40,138,2017-11-07 03:07:01,,0,3,7
23773,14,1,13,0,2017-11-07 07:43:51,,0,7,7
11680,2,1,8,77,2017-11-08 07:20:47,,0,7,8
5149,2,1,1,149,2017-11-09 02:45:16,,0,2,9
20014,2,1,9,149,2017-11-07 04:35:11,,0,4,7
18765,17,1,13,105,2017-11-09 07:08:33,,0,7,9
23089,17,1,13,24,2017-11-07 05:45:32,,0,5,7
2373,17,1,51,14,2017-11-09 07:16:38,,0,7,9
16323,1,1,18,59,2017-11-09 06:08:36,,0,6,9
7969,11,1,22,85,2017-11-07 04:38:29,,0,4,7
6273,11,1,19,70,2017-11-09 09:17:06,,0,9,9
2154,2,1,17,77,2017-11-09 07:00:26,,0,7,9
666,13,1,13,156,2017-11-09 10:21:07,,0,10,9
21895,17,1,50,14,2017-11-08 23:12:43,,0,23,8
17756,14,1,19,37,2017-11-07 00:08:35,,0,0,7
8153,13,1,19,109,2017-11-08 05:33:58,,0,5,8
16317,25,1,47,71,2017-11-09 08:24:50,,0,8,9
31101,24,1,1,67,2017-11-09 08:07:54,,0,8,9
23089,14,1,84,106,2017-11-08 10:50:33,,0,10,8
9525,2,1,17,156,2017-11-07 19:00:22,,0,19,7
9596,1,1,16,48,2017-11-07 22:07:17,,0,22,7
1468,14,1,22,64,2017-11-08 16:45:20,,0,16,8
73,7,1,19,38,2017-11-09 12:04:21,,0,12,9
4927,6,1,17,12,2017-11-09 07:39:39,,0,7,9
16092,11,1,17,85,2017-11-07 17:56:52,,0,17,7
31178,17,1,13,103,2017-11-07 23:31:37,,0,23,7
33463,8,1,15,57,2017-11-09 13:12:16,,0,13,9
10342,8,1,19,54,2017-11-06 16:10:32,,0,16,6
29758,2,1,19,43,2017-11-08 23:22:44,,0,23,8
19428,17,1,19,125,2017-11-08 04:26:47,,0,4,8
240,13,1,19,156,2017-11-07 04:35:45,,0,4,7
5299,35,1,19,102,2017-11-07 07:26:34,,0,7,7
20022,8,1,8,90,2017-11-06 16:12:27,,0,16,6
22660,12,1,19,146,2017-11-07 03:31:21,,0,3,7
12833,11,1,16,67,2017-11-08 14:57:43,,0,14,8
14910,22,1,36,40,2017-11-08 20:59:11,,0,20,8
15454,2,1,32,43,2017-11-09 04:43:17,,0,4,9
1337,12,1,13,146,2017-11-07 09:08:09,,0,9,7
21473,13,1,19,26,2017-11-07 22:53:03,,0,22,7
4403,8,1,13,66,2017-11-07 17:02:30,,0,17,7
918,8,1,19,30,2017-11-08 12:57:51,,0,12,8
12280,13,1,18,149,2017-11-09 05:01:11,,0,5,9
16272,17,1,13,14,2017-11-08 16:10:41,,0,16,8
14316,13,1,19,109,2017-11-08 03:27:09,,0,3,8
15578,19,1,18,67,2017-11-07 13:23:21,,0,13,7
2751,0,1,36,45,2017-11-07 07:32:21,,0,7,7
13372,11,1,8,45,2017-11-09 13:13:36,,0,13,9
8995,13,1,19,18,2017-11-09 09:01:09,,0,9,9
1459,8,1,19,90,2017-11-08 10:49:10,,0,10,8
17537,14,1,16,64,2017-11-09 02:03:57,,0,2,9
5993,0,1,19,40,2017-11-09 09:18:14,,0,9,9
20996,24,1,30,67,2017-11-09 00:01:35,,0,0,9
10662,20,1,13,31,2017-11-07 08:10:17,,0,8,7
32613,8,1,19,58,2017-11-08 17:34:33,,0,17,8
5280,1,1,17,59,2017-11-07 04:09:50,,0,4,7
1013,2,1,36,43,2017-11-08 09:45:49,,0,9,8
12042,28,1,13,93,2017-11-08 22:28:39,,0,22,8
20634,1,1,9,133,2017-11-07 23:37:48,,0,23,7
12036,0,1,13,33,2017-11-09 12:39:41,,0,12,9
29861,14,1,40,64,2017-11-07 05:39:24,,0,5,7
9385,8,1,13,57,2017-11-09 04:50:34,,0,4,9
18999,14,1,19,37,2017-11-07 00:59:32,,0,0,7
3155,2,1,26,32,2017-11-07 23:23:51,,0,23,7
12472,8,1,19,54,2017-11-09 01:34:52,,0,1,9
15475,1,1,13,52,2017-11-09 04:08:43,,0,4,9
12929,6,1,1,12,2017-11-09 07:01:20,,0,7,9
209,24,1,22,67,2017-11-08 12:48:59,,0,12,8
33097,17,1,19,14,2017-11-09 02:32:46,,0,2,9
7755,8,1,18,33,2017-11-07 23:55:47,,0,23,7
29161,1,1,16,109,2017-11-07 19:06:41,,0,19,7
22555,8,1,18,30,2017-11-09 13:23:24,,0,13,9
5423,2,1,25,77,2017-11-08 23:00:08,,0,23,8
6202,11,1,13,45,2017-11-09 09:50:13,,0,9,9
7497,2,1,13,113,2017-11-07 06:39:52,,0,6,7
8155,19,1,22,147,2017-11-08 15:29:02,,0,15,8
18478,7,1,16,38,2017-11-07 16:41:11,,0,16,7
4397,1,1,13,52,2017-11-07 11:33:23,,0,11,7
4416,1,1,19,48,2017-11-08 03:20:39,,0,3,8
19002,31,1,14,103,2017-11-08 10:45:21,,0,10,8
33230,8,1,13,126,2017-11-09 06:54:11,,0,6,9
18016,2,1,13,126,2017-11-08 04:29:16,,0,4,8
6043,20,1,36,57,2017-11-09 15:25:09,,0,15,9
2799,2,1,19,105,2017-11-08 04:07:32,,0,4,8
6927,1,1,11,48,2017-11-07 14:23:49,,0,14,7
5,1,1,17,104,2017-11-07 04:43:13,,0,4,7
10903,11,1,25,70,2017-11-08 01:26:40,,0,1,8
4464,2,1,18,20,2017-11-08 06:49:26,,0,6,8
16109,2,2,32,35,2017-11-07 23:20:36,,0,23,7
24230,0,1,3,125,2017-11-07 12:19:12,,0,12,7
15386,17,1,19,14,2017-11-08 02:21:45,,0,2,8
9995,17,1,20,14,2017-11-09 04:16:37,,0,4,9
6271,17,93,126,14,2017-11-07 13:24:29,,0,13,7
22145,0,1,19,27,2017-11-08 05:06:43,,0,5,8
933,11,1,9,75,2017-11-07 00:33:30,,0,0,7
8330,1,1,10,124,2017-11-09 12:11:04,,0,12,9
3448,27,1,12,34,2017-11-08 07:30:06,,0,7,8
19518,12,1,3,146,2017-11-08 06:43:06,,0,6,8
12163,11,1,22,64,2017-11-07 08:07:53,,0,8,7
10568,7,1,1,38,2017-11-09 06:43:43,,0,6,9
17569,11,1,3,113,2017-11-09 00:08:06,,0,0,9
16900,10,1,25,43,2017-11-06 22:35:40,,0,22,6
13418,11,1,17,70,2017-11-07 10:25:07,,0,10,7
20628,1,1,10,133,2017-11-08 13:00:58,,0,13,8
12773,7,1,19,38,2017-11-09 01:05:35,,0,1,9
4619,0,1,46,125,2017-11-08 09:19:18,,0,9,8
21537,17,1,48,14,2017-11-08 09:20:40,,0,9,8
20259,17,1,13,24,2017-11-09 05:26:15,,0,5,9
17426,7,1,32,38,2017-11-07 06:07:28,,0,6,7
9762,2,1,19,126,2017-11-08 10:39:40,,0,10,8
17281,22,1,26,40,2017-11-07 10:16:46,,0,10,7
343,12,2,35,108,2017-11-07 14:59:10,,0,14,7
30288,14,1,10,149,2017-11-09 04:54:15,,0,4,9
13010,11,1,32,52,2017-11-07 23:41:45,,0,23,7
11294,17,1,23,103,2017-11-07 07:22:17,,0,7,7
23024,57,1,6,8,2017-11-08 13:56:36,,0,13,8
9142,14,1,19,37,2017-11-07 04:06:01,,0,4,7
2088,11,1,39,64,2017-11-08 16:56:40,,0,16,8
13062,13,1,22,149,2017-11-07 14:17:40,,0,14,7
21294,17,1,19,14,2017-11-08 12:53:38,,0,12,8
21655,1,1,19,146,2017-11-09 09:28:00,,0,9,9
25309,2,1,19,77,2017-11-09 03:56:28,,0,3,9
18790,20,1,36,31,2017-11-08 06:46:56,,0,6,8
19666,14,1,1,116,2017-11-08 12:46:38,,0,12,8
12833,2,1,13,40,2017-11-09 15:57:53,,0,15,9
13901,8,1,19,130,2017-11-08 11:29:02,,0,11,8
24479,13,1,46,33,2017-11-06 23:50:59,,0,23,6
23879,8,1,13,142,2017-11-07 15:10:49,,0,15,7
789,13,1,19,33,2017-11-08 23:32:57,,0,23,8
7811,13,1,13,18,2017-11-09 13:35:53,,0,13,9
9735,8,1,13,90,2017-11-07 03:51:47,,0,3,7
7024,11,1,17,45,2017-11-08 08:45:58,,0,8,8
7840,11,1,22,86,2017-11-07 13:04:25,,0,13,7
29870,2,1,17,77,2017-11-08 04:39:06,,0,4,8
6806,18,0,37,94,2017-11-09 08:36:00,,0,8,9
29054,11,1,19,13,2017-11-09 11:11:54,,0,11,9
2598,8,1,13,33,2017-11-09 03:39:32,,0,3,9
15284,2,1,13,77,2017-11-08 08:48:33,,0,8,8
28185,20,1,19,31,2017-11-08 16:36:55,,0,16,8
7871,13,1,13,109,2017-11-07 09:00:58,,0,9,7
26484,12,1,9,146,2017-11-08 13:00:11,,0,13,8
21727,11,2,4,67,2017-11-07 14:35:13,,0,14,7
24643,7,1,46,67,2017-11-08 13:21:04,,0,13,8
13345,14,1,22,79,2017-11-07 13:29:23,,0,13,7
5725,2,1,13,43,2017-11-07 07:57:09,,0,7,7
3214,13,1,46,140,2017-11-08 04:34:35,,0,4,8
13525,14,1,36,64,2017-11-07 12:46:18,,0,12,7
34531,14,1,19,79,2017-11-08 22:45:01,,0,22,8
6183,0,1,22,12,2017-11-09 12:52:46,,0,12,9
4443,1,1,10,48,2017-11-09 04:13:37,,0,4,9
1493,117,0,37,94,2017-11-09 00:17:15,,0,0,9
9493,1,1,17,48,2017-11-09 11:50:47,,0,11,9
10348,2,1,36,105,2017-11-08 12:13:44,,0,12,8
26843,2,1,19,51,2017-11-09 00:05:34,,0,0,9
2143,2,1,6,43,2017-11-07 08:24:26,,0,8,7
19687,13,1,15,105,2017-11-08 15:22:27,,0,15,8
20081,0,1,25,34,2017-11-08 03:34:33,,0,3,8
3309,2,2,19,35,2017-11-08 00:17:52,,0,0,8
31595,8,1,13,142,2017-11-09 03:58:36,,0,3,9
26599,2,1,36,156,2017-11-07 14:17:45,,0,14,7
926,11,2,19,70,2017-11-07 00:48:32,,0,0,7
17614,12,1,13,146,2017-11-08 13:07:18,,0,13,8
7161,8,1,13,54,2017-11-07 03:29:51,,0,3,7
30482,17,1,6,14,2017-11-09 07:30:42,,0,7,9
8430,25,1,19,24,2017-11-08 04:08:19,,0,4,8
14310,8,1,13,58,2017-11-08 16:07:08,,0,16,8
32253,1,1,15,124,2017-11-08 09:19:11,,0,9,8
13560,20,1,36,31,2017-11-07 07:59:18,,0,7,7
6262,2,1,60,77,2017-11-07 07:26:51,,0,7,7
13251,14,1,13,76,2017-11-09 06:33:03,,0,6,9
10598,2,1,38,51,2017-11-08 10:51:30,,0,10,8
12296,12,1,51,146,2017-11-07 02:31:03,,0,2,7
1170,12,1,13,144,2017-11-07 05:58:35,,0,5,7
1278,2,1,31,51,2017-11-09 10:51:45,,0,10,9
29096,8,1,15,33,2017-11-07 23:39:19,,0,23,7
6655,11,1,19,86,2017-11-08 13:29:21,,0,13,8
6691,12,1,15,146,2017-11-07 08:03:20,,0,8,7
21126,22,1,17,40,2017-11-08 13:37:53,,0,13,8
16241,1,1,13,104,2017-11-09 11:11:15,,0,11,9
9799,0,1,19,5,2017-11-09 02:48:24,,0,2,9
12704,1,1,13,59,2017-11-09 09:53:10,,0,9,9
21930,1,1,13,80,2017-11-07 02:33:48,,0,2,7
5713,5,1,20,138,2017-11-08 08:02:47,,0,8,8
5049,14,1,19,123,2017-11-07 13:58:27,,0,13,7
18221,2,1,18,122,2017-11-09 15:18:51,,0,15,9
2990,0,1,19,23,2017-11-09 11:16:21,,0,11,9
11682,10,1,19,81,2017-11-09 10:47:10,,0,10,9
24611,11,1,17,91,2017-11-09 02:24:18,,0,2,9
19463,8,1,18,142,2017-11-08 05:57:41,,0,5,8
2372,17,1,19,14,2017-11-07 08:35:27,,0,8,7
8955,57,1,13,8,2017-11-08 08:04:16,,0,8,8
7797,13,2,13,143,2017-11-09 04:53:10,,0,4,9
16220,1,1,14,55,2017-11-07 14:50:43,,0,14,7
20491,20,1,25,57,2017-11-08 00:19:04,,0,0,8
30992,1,1,13,124,2017-11-07 22:38:09,,0,22,7
14681,17,1,15,103,2017-11-07 08:29:31,,0,8,7
2475,2,1,13,20,2017-11-08 01:36:30,,0,1,8
31943,17,1,13,14,2017-11-09 06:18:24,,0,6,9
12466,31,1,32,103,2017-11-08 09:43:41,,0,9,8
22684,11,1,8,7,2017-11-07 05:06:09,,0,5,7
9429,2,1,10,113,2017-11-07 05:03:42,,0,5,7
3599,11,1,13,48,2017-11-09 06:40:18,,0,6,9
11456,10,1,48,55,2017-11-08 01:52:51,,0,1,8
5553,2,1,19,149,2017-11-07 16:10:45,,0,16,7
16752,8,1,19,14,2017-11-09 03:33:08,,0,3,9
31951,1,1,19,60,2017-11-08 21:24:46,,0,21,8
21869,8,1,13,90,2017-11-09 04:49:22,,0,4,9
22394,58,1,19,138,2017-11-07 02:32:21,,0,2,7
19433,13,1,25,140,2017-11-09 09:28:46,,0,9,9
19405,8,1,13,90,2017-11-09 06:07:08,,0,6,9
33927,14,1,15,70,2017-11-09 08:00:34,,0,8,9
22623,13,1,19,149,2017-11-07 11:55:20,,0,11,7
20706,20,2,13,31,2017-11-09 03:04:11,,0,3,9
21512,6,1,20,12,2017-11-08 10:38:33,,0,10,8
926,58,1,17,138,2017-11-09 03:56:06,,0,3,9
17138,11,1,14,45,2017-11-08 04:43:29,,0,4,8
19665,2,1,13,34,2017-11-07 03:59:58,,0,3,7
9370,8,1,16,54,2017-11-09 14:40:50,,0,14,9
10965,0,1,19,33,2017-11-08 04:12:40,,0,4,8
918,17,1,14,105,2017-11-09 11:42:34,,0,11,9
31946,2,1,20,77,2017-11-08 07:52:23,,0,7,8
20883,17,1,19,14,2017-11-09 15:56:05,,0,15,9
7811,2,1,19,77,2017-11-09 07:44:06,,0,7,9
18327,2,1,8,113,2017-11-07 13:29:50,,0,13,7
17003,11,2,13,64,2017-11-07 11:52:47,,0,11,7
22897,26,1,27,25,2017-11-08 12:03:21,,0,12,8
16202,2,1,19,35,2017-11-08 07:22:29,,0,7,8
14827,17,1,8,14,2017-11-09 09:46:08,,0,9,9
16703,14,1,18,64,2017-11-07 10:48:09,,0,10,7
21549,2,1,18,77,2017-11-09 01:01:26,,0,1,9
13741,26,1,12,40,2017-11-08 23:45:09,,0,23,8
25026,11,1,17,86,2017-11-06 23:27:39,,0,23,6
